amount,avg_amount,max_amount,amount_ratio,amount_std,amount_zscore,is_new_location,is_new_device,impossible_travel,transactions_last_10min,transactions_last_1hr,transactions_last_24hr,transactions_last_7d,amount_last_1hr,amount_last_24hr,unique_merchants_last_24hr,num_unique_devices_30d,device_first_seen_days,is_unknown_device_type,is_high_risk_merchant,merchant_fraud_rate,amount_vs_merchant_avg,merchant_category_risk,is_high_risk_location,hour_of_day,is_night,is_weekend,day_of_week,time_since_last_txn_hours,is_round_amount,is_fraud
821.87,10442.78,20300.0,0.08,13940.21,-0.69,0,0,1,2,2,2,2,20885.57,20885.57,2,2,0,0,0,0.0,0.34,0.1,0,18,0,1,6,0.0,0,False
2048.95,1844.63,2196.07,1.11,445.85,0.46,0,0,0,3,3,3,3,5533.88,5533.88,2,1,0,0,0,0.0,0.87,0.1,0,18,0,1,6,0.0,0,False
999.71,1006.61,1150.81,0.99,203.94,-0.03,0,0,0,2,2,2,2,2013.21,2013.21,2,1,0,0,0,0.0,0.4,0.1,0,18,0,1,6,0.0,0,False
3674.28,6579.5,244350.0,0.56,0.0,0.0,1,1,0,1,1,1,1,3674.28,3674.28,1,1,0,0,0,0.0,1.52,0.1,0,18,0,1,6,24.0,0,False
4020.39,6579.5,244350.0,0.61,0.0,0.0,1,1,0,1,1,1,1,4020.39,4020.39,1,1,0,0,0,0.0,1.57,0.1,0,18,0,1,6,24.0,0,False
4298.83,2739.65,2739.65,1.57,0.0,0.0,0,0,0,1,1,1,1,2739.65,2739.65,1,1,0,0,0,0.0,1.69,0.3,0,18,0,1,6,0.0,0,False
2075.35,2371.91,2371.91,0.87,0.0,0.0,0,0,0,1,1,1,1,2371.91,2371.91,1,1,0,0,0,0.0,0.85,0.1,0,18,0,1,6,0.0,0,False
5919.88,6579.5,244350.0,0.9,0.0,0.0,1,1,0,1,1,1,1,5919.88,5919.88,1,1,0,0,0,0.0,2.48,0.1,0,18,0,1,6,24.0,0,False
3305.72,3519.24,4298.83,0.94,1102.51,-0.19,0,0,0,2,2,2,2,7038.48,7038.48,2,1,0,0,0,0.0,1.36,0.1,0,18,0,1,6,0.0,0,False
2483.96,1960.0,1976.76,1.27,23.7,22.11,0,0,0,2,2,2,2,3920.0,3920.0,2,1,0,0,0,0.0,1.07,0.1,0,18,0,1,6,0.0,0,False
1335.62,1405.9,1405.9,0.95,0.0,0.0,0,0,0,1,1,1,1,1405.9,1405.9,1,1,0,0,0,0.0,0.53,0.5,0,18,0,1,6,0.0,0,False
4426.51,6579.5,244350.0,0.67,0.0,0.0,1,1,0,1,1,1,1,4426.51,4426.51,1,1,0,0,0,0.0,1.72,0.3,0,18,0,1,6,24.0,0,False
3153.47,3448.07,4298.83,0.91,789.28,-0.37,0,0,0,3,3,3,3,10344.2,10344.2,3,1,0,0,0,0.0,1.22,0.3,0,18,0,1,6,0.0,0,False
815.14,461.2,461.2,1.77,0.0,0.0,0,0,0,1,1,1,1,461.2,461.2,1,1,0,0,0,0.0,0.32,0.3,0,18,0,1,6,0.0,0,False
3658.41,3510.32,3510.32,1.04,0.0,0.0,0,0,0,1,1,1,1,3510.32,3510.32,1,1,0,0,0,0.0,1.41,0.3,0,18,0,1,6,0.0,0,False
6115.32,6579.5,244350.0,0.93,0.0,0.0,1,1,0,1,1,1,1,6115.32,6115.32,1,1,0,0,0,0.0,2.43,0.1,0,18,0,1,6,24.0,0,False
646.27,7764.41,28840.0,0.08,14051.09,-0.51,0,0,0,4,4,4,4,31057.66,31057.66,4,2,0,0,0,0.0,0.26,0.1,0,18,0,1,6,0.0,0,False
668.66,638.17,815.14,1.05,250.27,0.12,0,0,0,2,2,2,2,1276.34,1276.34,2,1,0,0,0,0.0,0.27,0.1,0,18,0,1,6,0.0,0,False
1163.47,6579.5,244350.0,0.18,0.0,0.0,1,1,0,1,1,1,1,1163.47,1163.47,1,1,0,0,0,0.0,0.44,0.1,0,18,0,1,6,24.0,0,False
2952.02,6579.5,244350.0,0.45,0.0,0.0,1,1,0,1,1,1,1,2952.02,2952.02,1,1,0,0,0,0.0,1.14,0.3,0,18,0,1,6,24.0,0,False
546.94,516.26,516.26,1.06,0.0,0.0,0,0,0,1,1,1,1,516.26,516.26,1,1,0,0,0,0.0,0.24,0.1,0,18,0,1,6,0.0,0,False
92700.0,4426.55,5104.72,20.94,959.08,92.04,1,1,1,2,2,2,2,8853.09,8853.09,2,1,0,1,1,1.0,1.08,1.0,1,18,0,1,6,0.0,1,True
1034.8,1152.52,1715.1,0.9,795.61,-0.15,0,0,0,2,2,2,2,2305.04,2305.04,2,1,0,0,0,0.0,0.41,0.3,0,18,0,1,6,0.0,0,False
2215.08,1790.47,2177.84,1.24,265.55,1.6,0,0,0,5,5,5,5,8952.35,8952.35,4,1,0,0,0,0.0,0.91,0.1,0,18,0,1,6,0.0,0,False
2537.67,2978.11,3117.95,0.85,197.77,-2.23,0,0,0,2,2,2,2,5956.21,5956.21,2,1,0,0,0,0.0,0.99,0.3,0,18,0,1,6,0.0,0,False
2016.91,1323.43,1518.46,1.52,275.82,2.51,0,0,0,2,2,2,2,2646.85,2646.85,2,1,0,0,0,0.0,0.78,0.3,0,18,0,1,6,0.0,0,False
611.27,648.33,815.14,0.94,177.84,-0.21,0,0,0,3,3,3,3,1945.0,1945.0,3,1,0,0,0,0.0,0.25,0.1,0,18,0,1,6,0.0,0,False
4039.74,3650.11,4204.44,1.11,545.29,0.71,0,0,0,6,6,6,6,21900.64,21900.64,6,1,0,0,0,0.0,1.54,0.1,0,18,0,1,6,0.0,0,False
4412.24,3584.36,3658.41,1.23,104.72,7.91,0,0,0,2,2,2,2,7168.73,7168.73,2,1,0,0,0,0.0,1.76,0.5,0,18,0,1,6,0.0,0,False
28786.0,639.07,815.14,45.04,146.39,192.28,1,1,1,4,4,4,4,2556.27,2556.27,4,1,0,1,1,1.0,0.36,1.0,1,18,0,1,6,0.0,0,True
2221.58,2280.67,2770.0,0.97,804.94,-0.07,0,0,0,3,3,3,3,6842.02,6842.02,2,1,0,0,0,0.0,0.88,0.1,0,18,0,1,6,0.0,0,False
2845.65,2595.44,2665.24,1.1,98.71,2.53,0,0,0,2,2,2,2,5190.89,5190.89,2,1,0,0,0,0.0,1.1,0.3,0,18,0,1,6,0.0,0,False
2971.17,2223.63,2371.91,1.34,209.7,3.56,0,0,0,2,2,2,2,4447.26,4447.26,2,1,0,0,0,0.0,1.13,0.1,0,18,0,1,6,0.0,0,False
3532.39,3444.81,3466.26,1.03,30.33,2.89,0,0,0,2,2,2,2,6889.62,6889.62,2,1,0,0,0,0.0,1.35,0.1,0,18,0,1,6,0.0,0,False
1732.0,6579.5,244350.0,0.26,0.0,0.0,1,1,0,1,1,1,1,1732.0,1732.0,1,1,0,0,0,0.0,0.72,0.1,0,18,0,1,6,24.0,0,False
2459.41,2210.81,2210.81,1.11,0.0,0.0,0,0,0,1,1,1,1,2210.81,2210.81,1,1,0,0,0,0.0,0.98,0.5,0,18,0,1,6,0.0,0,False
2095.36,3203.57,3381.88,0.65,216.26,-5.12,0,0,0,3,3,3,3,9610.72,9610.72,3,1,0,0,0,0.0,0.85,0.1,0,18,0,1,6,0.0,0,False
1346.38,1457.14,1880.49,0.92,302.84,-0.37,0,0,0,4,4,4,4,5828.58,5828.58,4,1,0,0,0,0.0,0.56,0.1,0,18,0,1,6,0.0,0,False
2925.1,2295.52,2295.52,1.27,0.0,0.0,0,0,0,1,1,1,1,2295.52,2295.52,1,1,0,0,0,0.0,1.21,0.1,0,18,0,1,6,0.0,0,False
105412.0,2472.81,2971.17,42.63,456.35,225.57,1,1,1,3,3,3,3,7418.43,7418.43,3,1,0,1,1,1.0,1.23,1.0,1,18,0,1,6,0.0,0,True
3671.09,4642.87,4642.87,0.79,0.0,0.0,0,0,0,1,1,1,1,4642.87,4642.87,1,1,0,0,0,0.0,1.51,0.1,0,18,0,1,6,0.0,0,False
1062.61,7235.81,20300.0,0.15,11314.53,-0.55,0,0,0,3,3,3,3,21707.44,21707.44,3,2,0,0,0,0.0,0.44,0.1,0,18,0,1,6,0.0,0,False
3250.94,3583.8,3583.8,0.91,0.0,0.0,0,0,0,1,1,1,1,3583.8,3583.8,1,1,0,0,0,0.0,1.4,0.1,0,18,0,1,6,0.0,0,False
2410.45,2192.84,2192.84,1.1,0.0,0.0,0,0,0,1,1,1,1,2192.84,2192.84,1,1,0,0,0,0.0,1.03,0.1,0,18,0,1,6,0.0,0,False
2096.91,2397.73,2739.61,0.87,483.49,-0.62,0,0,0,2,2,2,2,4795.46,4795.46,2,1,0,0,0,0.0,0.84,0.1,0,18,0,1,6,0.0,0,False
2600.6,6579.5,244350.0,0.4,0.0,0.0,1,1,0,1,1,1,1,2600.6,2600.6,1,1,0,0,0,0.0,1.03,0.1,0,18,0,1,6,24.0,0,False
1100.17,6579.5,244350.0,0.17,0.0,0.0,1,1,0,1,1,1,1,1100.17,1100.17,1,1,0,0,0,0.0,0.48,0.1,0,18,0,1,6,24.0,0,False
2907.47,2926.52,3381.88,0.99,581.56,-0.03,0,0,0,4,4,4,4,11706.08,11706.08,4,1,0,0,0,0.0,1.27,0.1,0,18,0,1,6,0.0,0,False
4444.59,3743.33,3876.21,1.19,174.01,4.03,0,0,0,4,4,4,4,14973.33,14973.33,4,1,0,0,0,0.0,1.77,0.1,0,18,0,1,6,0.0,0,False
4547.31,4431.14,5104.32,1.03,589.58,0.2,0,0,0,3,3,3,3,13293.42,13293.42,3,1,0,0,0,0.0,1.85,0.1,0,18,0,1,6,0.0,0,False
3805.23,4721.95,4952.81,0.81,326.49,-2.81,0,0,0,2,2,2,2,9443.9,9443.9,2,1,0,0,0,0.0,1.48,0.3,0,18,0,1,6,0.0,0,False
217050.0,134571.0,134571.0,1.61,0.0,0.0,1,1,1,1,1,1,1,134571.0,134571.0,1,1,0,1,1,1.0,2.52,1.0,1,18,0,1,6,0.0,0,True
5825.93,5773.95,5773.95,1.01,0.0,0.0,0,0,0,1,1,1,1,5773.95,5773.95,1,1,0,0,0,0.0,2.49,0.1,0,18,0,1,6,0.0,0,False
4384.6,3583.21,4274.24,1.22,977.26,0.82,0,0,0,2,2,2,2,7166.42,7166.42,2,1,0,0,0,0.0,1.75,0.1,0,18,0,1,6,0.0,0,False
2242.4,3116.76,3116.76,0.72,0.0,0.0,0,0,0,1,1,1,1,3116.76,3116.76,1,1,0,0,0,0.0,0.93,0.1,0,18,0,1,6,0.0,0,False
2354.71,1712.55,1961.02,1.37,351.39,1.83,0,0,0,2,2,2,2,3425.1,3425.1,2,1,0,0,0,0.0,0.93,0.1,0,18,0,1,6,0.0,0,False
2117.99,6579.5,244350.0,0.32,0.0,0.0,1,1,0,1,1,1,1,2117.99,2117.99,1,1,0,0,0,0.0,0.85,0.5,0,18,0,1,6,24.0,0,False
815.99,6579.5,244350.0,0.12,0.0,0.0,1,1,0,1,1,1,1,815.99,815.99,1,1,0,0,0,0.0,0.32,0.1,0,18,0,1,6,24.0,0,False
3923.41,4681.09,4895.66,0.84,303.45,-2.5,0,0,0,2,2,2,2,9362.18,9362.18,2,1,0,0,0,0.0,1.61,0.1,0,18,0,1,6,0.0,0,False
2450.37,2922.71,3381.88,0.84,503.72,-0.94,0,0,0,5,5,5,5,14613.55,14613.55,5,1,0,0,0,0.0,0.96,0.1,0,18,0,1,6,0.0,0,False
1858.98,2678.85,2845.65,0.69,160.43,-5.11,0,0,0,3,3,3,3,8036.54,8036.54,3,1,0,0,0,0.0,0.73,0.1,0,18,0,1,6,0.0,0,False
2112.58,6579.5,244350.0,0.32,0.0,0.0,1,1,0,1,1,1,1,2112.58,2112.58,1,1,0,0,0,0.0,0.84,0.1,0,18,0,1,6,24.0,0,False
1772.39,1895.71,2196.07,0.93,378.1,-0.33,0,0,0,4,4,4,4,7582.83,7582.83,3,1,0,0,0,0.0,0.76,0.1,0,18,0,1,6,0.0,0,False
2145.88,3474.0,3532.39,0.62,54.93,-24.18,0,0,0,3,3,3,3,10422.01,10422.01,3,1,0,0,0,0.0,0.86,0.1,0,18,0,1,6,0.0,0,False
4257.5,6579.5,244350.0,0.65,0.0,0.0,1,1,0,1,1,1,1,4257.5,4257.5,1,1,0,0,0,0.0,1.76,0.1,0,18,0,1,6,24.0,0,False
1670.56,2297.46,2739.61,0.73,383.47,-1.63,0,0,0,3,3,3,3,6892.37,6892.37,3,1,0,0,0,0.0,0.69,0.1,0,18,0,1,6,0.0,0,False
3108.04,2741.97,3616.12,1.13,1236.24,0.3,0,0,0,2,2,2,2,5483.93,5483.93,2,1,0,0,0,0.0,1.23,0.1,0,18,0,1,6,0.0,0,False
622.71,551.42,786.18,1.13,163.78,0.44,0,0,0,4,4,4,4,2205.69,2205.69,3,1,0,0,0,0.0,0.26,0.1,0,18,0,1,6,0.0,0,False
1015.95,660.46,660.46,1.54,0.0,0.0,0,0,0,1,1,1,1,660.46,660.46,1,1,0,0,0,0.0,0.4,0.3,0,18,0,1,6,0.0,0,False
3357.85,3184.22,3533.79,1.05,298.41,0.58,0,0,0,4,4,4,4,12736.87,12736.87,3,1,0,0,0,0.0,1.34,0.1,0,18,0,1,6,0.0,0,False
3161.31,2528.54,2528.54,1.25,0.0,0.0,0,0,0,1,1,1,1,2528.54,2528.54,1,1,0,0,0,0.0,1.26,0.1,0,18,0,1,6,0.0,0,False
2165.37,2107.99,2528.78,1.03,595.09,0.1,0,0,0,2,2,2,2,4215.98,4215.98,2,1,0,0,0,0.0,0.86,0.1,0,18,0,1,6,0.0,0,False
2725.2,2541.6,2541.6,1.07,0.0,0.0,0,0,0,1,1,1,1,2541.6,2541.6,1,1,0,0,0,0.0,1.08,0.1,0,18,0,1,6,0.0,0,False
675.17,6579.5,244350.0,0.1,0.0,0.0,1,1,0,1,1,1,1,675.17,675.17,1,1,0,0,0,0.0,0.3,0.1,0,18,0,1,6,24.0,0,False
609.86,565.68,786.18,1.08,145.38,0.3,0,0,0,5,5,5,5,2828.4,2828.4,4,1,0,0,0,0.0,0.25,0.1,0,18,0,1,6,0.0,0,False
4255.77,4295.54,4295.54,0.99,0.0,0.0,0,0,0,1,1,1,1,4295.54,4295.54,1,1,0,0,0,0.0,1.82,0.1,0,18,0,1,6,0.0,0,False
773.26,559.7,565.17,1.38,7.73,27.63,0,0,0,2,2,2,2,1119.41,1119.41,1,1,0,0,0,0.0,0.33,0.1,0,18,0,1,6,0.0,0,False
2831.82,3374.42,4298.83,0.84,661.06,-0.82,0,0,0,4,4,4,4,13497.67,13497.67,3,1,0,0,0,0.0,1.13,0.1,0,18,0,1,6,0.0,0,False
1017.79,1112.76,1174.34,0.91,87.09,-1.09,0,0,0,2,2,2,2,2225.51,2225.51,2,1,0,0,0,0.0,0.39,0.3,0,18,0,1,6,0.0,0,False
1381.98,1732.0,1732.0,0.8,0.0,0.0,0,0,0,1,1,1,1,1732.0,1732.0,1,1,0,0,0,0.0,0.59,0.1,0,18,0,1,6,0.0,0,False
1010.54,6579.5,244350.0,0.15,0.0,0.0,1,1,0,1,1,1,1,1010.54,1010.54,1,1,0,0,0,0.0,0.42,0.1,0,18,0,1,6,24.0,0,False
3798.32,4275.66,4295.54,0.89,28.12,-16.97,0,0,0,2,2,2,2,8551.31,8551.31,2,1,0,0,0,0.0,1.52,0.1,0,18,0,1,6,0.0,0,False
180.02,183.15,183.15,0.98,0.0,0.0,0,0,0,1,1,1,1,183.15,183.15,1,1,0,0,0,0.0,0.07,0.1,0,18,0,1,6,0.0,0,False
1431.92,1397.88,1953.56,1.02,484.93,0.07,0,0,0,3,3,3,3,4193.65,4193.65,3,1,0,0,0,0.0,0.63,0.1,0,18,0,1,6,0.0,0,False
1228.26,1081.1,1174.34,1.14,82.46,1.78,0,0,0,3,3,3,3,3243.3,3243.3,3,1,0,0,0,0.0,0.49,0.1,0,18,0,1,6,0.0,0,False
2161.66,2679.58,3116.76,0.81,618.27,-0.84,0,0,0,2,2,2,2,5359.16,5359.16,2,1,0,0,0,0.0,0.84,0.3,0,18,0,1,6,0.0,0,False
460.48,531.6,546.94,0.87,21.69,-3.28,0,0,0,2,2,2,2,1063.2,1063.2,2,1,0,0,0,0.0,0.2,0.1,0,18,0,1,6,0.0,0,False
1916.72,6579.5,244350.0,0.29,0.0,0.0,1,1,0,1,1,1,1,1916.72,1916.72,1,1,0,0,0,0.0,0.76,0.1,0,18,0,1,6,24.0,0,False
3234.91,2696.34,2696.34,1.2,0.0,0.0,0,0,0,1,1,1,1,2696.34,2696.34,1,1,0,0,0,0.0,1.27,0.3,0,18,0,1,6,0.0,0,False
4300.78,4020.39,4020.39,1.07,0.0,0.0,0,0,0,1,1,1,1,4020.39,4020.39,1,1,0,0,0,0.0,1.86,0.1,0,18,0,1,6,0.0,0,False
2474.71,2610.31,2925.1,0.95,445.18,-0.3,0,0,0,2,2,2,2,5220.62,5220.62,2,1,0,0,0,0.0,1.02,0.1,0,18,0,1,6,0.0,0,False
1131.35,1203.01,1203.01,0.94,0.0,0.0,0,0,0,1,1,1,1,1203.01,1203.01,1,1,0,0,0,0.0,0.44,0.3,0,18,0,1,6,0.0,0,False
722.57,630.89,773.26,1.15,123.42,0.74,0,0,0,3,3,3,3,1892.67,1892.67,2,1,0,0,0,0.0,0.28,0.1,0,18,0,1,6,0.0,0,False
2046.66,2863.99,3616.12,0.71,899.34,-0.91,0,0,0,3,3,3,3,8591.97,8591.97,3,1,0,0,0,0.0,0.82,0.1,0,18,0,1,6,0.0,0,False
410.41,507.89,546.94,0.81,43.83,-2.22,0,0,0,3,3,3,3,1523.68,1523.68,3,1,0,0,0,0.0,0.18,0.1,0,18,0,1,6,0.0,0,False
4173.46,4426.51,4426.51,0.94,0.0,0.0,0,0,0,1,1,1,1,4426.51,4426.51,1,1,0,0,0,0.0,1.75,0.1,0,18,0,1,6,0.0,0,False
1038.71,6268.45,28786.0,0.17,12588.33,-0.42,0,0,1,5,5,5,5,31342.27,31342.27,5,2,0,0,0,0.0,0.41,0.1,0,18,0,1,6,0.0,0,False
2352.59,2473.88,2845.65,0.95,430.35,-0.28,0,0,0,4,4,4,4,9895.52,9895.52,4,1,0,0,0,0.0,0.96,0.1,0,18,0,1,6,0.0,0,False
1280.52,1336.75,1652.63,0.96,369.16,-0.15,0,0,0,3,3,3,3,4010.26,4010.26,2,1,0,0,0,0.0,0.5,0.1,0,18,0,1,6,0.0,0,False
2039.62,6579.5,244350.0,0.31,0.0,0.0,1,1,0,1,1,1,1,2039.62,2039.62,1,1,0,0,0,0.0,0.79,0.3,0,18,0,1,6,24.0,0,False
1610.19,1481.48,1538.56,1.09,71.61,1.8,0,0,0,3,3,3,3,4444.43,4444.43,3,1,0,0,0,0.0,0.66,0.1,0,18,0,1,6,0.0,0,False
1856.65,2325.34,2710.37,0.8,544.51,-0.86,0,0,0,2,2,2,2,4650.69,4650.69,2,1,0,0,0,0.0,0.74,0.1,0,18,0,1,6,0.0,0,False
854.42,6579.5,244350.0,0.13,0.0,0.0,1,1,0,1,1,1,1,854.42,854.42,1,1,0,0,0,0.0,0.34,0.1,0,18,0,1,6,24.0,0,False
2605.62,2843.99,3381.88,0.92,490.07,-0.49,0,0,0,6,6,6,6,17063.92,17063.92,6,1,0,0,0,0.0,1.02,0.1,0,18,0,1,6,0.0,0,False
4618.9,5678.35,5678.35,0.81,0.0,0.0,0,0,0,1,1,1,1,5678.35,5678.35,1,1,0,0,0,0.0,1.83,0.1,0,18,0,1,6,0.0,0,False
1760.99,1789.22,2016.05,0.98,320.79,-0.09,0,0,0,2,2,2,2,3578.43,3578.43,2,1,0,0,0,0.0,0.76,0.1,0,18,0,1,6,0.0,0,False
4594.25,5799.94,5825.93,0.79,36.76,-32.8,0,0,0,2,2,2,2,11599.88,11599.88,2,1,0,0,0,0.0,1.98,0.1,0,18,0,1,6,0.0,0,False
157.81,181.59,183.15,0.87,2.21,-10.74,0,0,0,2,2,2,2,363.17,363.17,2,1,0,0,0,0.0,0.06,0.1,0,18,0,1,6,0.0,0,False
106784.0,1779.81,2016.05,60.0,227.42,461.72,1,1,1,3,3,3,3,5339.42,5339.42,3,1,0,1,1,1.0,1.35,1.0,1,18,0,1,6,0.0,0,True
1361.67,1322.7,1652.63,1.03,302.72,0.13,0,0,0,4,4,4,4,5290.78,5290.78,3,1,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
2887.63,2659.66,3616.12,1.09,840.37,0.27,0,0,0,4,4,4,4,10638.63,10638.63,4,1,0,0,0,0.0,1.19,0.1,0,18,0,1,6,0.0,0,False
913.1,838.21,1015.95,1.09,251.37,0.3,0,0,0,2,2,2,2,1676.41,1676.41,2,1,0,0,0,0.0,0.4,0.1,0,18,0,1,6,0.0,0,False
1544.75,1554.59,2016.91,0.99,445.36,-0.02,0,0,0,3,3,3,3,4663.76,4663.76,3,1,0,0,0,0.0,0.61,0.3,0,18,0,1,6,0.0,0,False
5142.93,6579.5,244350.0,0.78,0.0,0.0,1,1,0,1,1,1,1,5142.93,5142.93,1,1,0,0,0,0.0,1.98,0.1,0,18,0,1,6,24.0,0,False
2521.62,3265.9,4298.83,0.77,621.8,-1.2,0,0,0,5,5,5,5,16329.49,16329.49,4,1,0,0,0,0.0,1.03,0.1,0,18,0,1,6,0.0,0,False
867.92,983.2,1129.56,0.88,206.98,-0.56,0,0,0,2,2,2,2,1966.4,1966.4,2,1,0,0,0,0.0,0.36,0.1,0,18,0,1,6,0.0,0,False
1429.98,6579.5,244350.0,0.22,0.0,0.0,1,1,0,1,1,1,1,1429.98,1429.98,1,1,0,0,0,0.0,0.55,0.3,0,18,0,1,6,24.0,0,False
1888.57,1916.72,1916.72,0.99,0.0,0.0,0,0,0,1,1,1,1,1916.72,1916.72,1,1,0,0,0,0.0,0.77,0.1,0,18,0,1,6,0.0,0,False
4857.94,4460.18,5104.32,1.09,484.88,0.82,0,0,0,4,4,4,4,17840.73,17840.73,4,1,0,0,0,0.0,2.0,0.1,0,18,0,1,6,0.0,0,False
2718.59,2506.94,3116.76,1.08,529.66,0.4,0,0,0,3,3,3,3,7520.82,7520.82,3,1,0,0,0,0.0,1.19,0.1,0,18,0,1,6,0.0,0,False
239.63,227.48,252.93,1.05,25.16,0.48,0,0,0,3,3,3,3,682.45,682.45,3,1,0,0,0,0.0,0.1,0.1,0,18,0,1,6,0.0,0,False
1768.97,1163.47,1163.47,1.52,0.0,0.0,0,0,0,1,1,1,1,1163.47,1163.47,1,1,0,0,0,0.0,0.7,0.1,0,18,0,1,6,0.0,0,False
3600.04,2633.4,2725.2,1.37,129.82,7.45,0,0,0,2,2,2,2,5266.8,5266.8,2,1,0,0,0,0.0,1.49,0.1,0,18,0,1,6,0.0,0,False
2651.93,2117.99,2117.99,1.25,0.0,0.0,0,0,0,1,1,1,1,2117.99,2117.99,1,1,0,0,0,0.0,1.02,0.3,0,18,0,1,6,0.0,0,False
2251.15,2039.62,2039.62,1.1,0.0,0.0,0,0,0,1,1,1,1,2039.62,2039.62,1,1,0,0,0,0.0,0.87,0.3,0,18,0,1,6,0.0,0,False
4248.02,175810.5,217050.0,0.02,58321.46,-2.94,1,1,1,2,2,2,2,351621.0,351621.0,2,2,0,0,0,0.0,1.85,0.1,0,18,0,1,6,0.0,0,False
4977.74,4428.53,4895.66,1.12,487.24,1.13,0,0,0,3,3,3,3,13285.59,13285.59,3,1,0,0,0,0.0,1.98,0.1,0,18,0,1,6,0.0,0,False
1342.92,1330.49,1652.63,1.01,262.74,0.05,0,0,0,5,5,5,5,6652.45,6652.45,3,1,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
3905.77,5919.88,5919.88,0.66,0.0,0.0,0,0,0,1,1,1,1,5919.88,5919.88,1,1,0,0,0,0.0,1.49,0.1,0,18,0,1,6,0.0,0,False
1473.36,1004.31,1150.81,1.47,144.26,3.25,0,0,0,3,3,3,3,3012.92,3012.92,3,1,0,0,0,0.0,0.58,0.1,0,18,0,1,6,0.0,0,False
653.22,530.24,530.24,1.23,0.0,0.0,0,0,0,1,1,1,1,530.24,530.24,1,1,0,0,0,0.0,0.27,0.1,0,18,0,1,6,0.0,0,False
770.93,5396.83,28786.0,0.14,11459.98,-0.4,0,0,0,6,6,6,6,32380.98,32380.98,6,2,0,0,0,0.0,0.3,0.3,0,18,0,1,6,0.0,0,False
4247.16,3674.28,3674.28,1.16,0.0,0.0,0,0,0,1,1,1,1,3674.28,3674.28,1,1,0,0,0,0.0,1.69,0.1,0,18,0,1,6,0.0,0,False
2827.21,6579.5,244350.0,0.43,0.0,0.0,1,1,0,1,1,1,1,2827.21,2827.21,1,1,0,0,0,0.0,1.15,0.1,0,18,0,1,6,24.0,0,False
1555.14,6579.5,244350.0,0.24,0.0,0.0,1,1,0,1,1,1,1,1555.14,1555.14,1,1,0,0,0,0.0,0.62,0.5,0,18,0,1,6,24.0,0,False
1392.64,1466.22,1768.97,0.95,428.15,-0.17,0,0,0,2,2,2,2,2932.44,2932.44,2,1,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
1038.48,944.77,1129.56,1.1,160.78,0.58,0,0,0,3,3,3,3,2834.32,2834.32,3,1,0,0,0,0.0,0.41,0.1,0,18,0,1,6,0.0,0,False
4616.94,3883.58,4444.59,1.19,347.94,2.11,0,0,0,5,5,5,5,19417.92,19417.92,4,1,0,0,0,0.0,1.81,0.1,0,18,0,1,6,0.0,0,False
2355.78,2265.9,2770.0,1.04,657.89,0.14,0,0,0,4,4,4,4,9063.6,9063.6,3,1,0,0,0,0.0,0.94,0.1,0,18,0,1,6,0.0,0,False
1961.76,2145.39,2251.15,0.91,149.57,-1.23,0,0,0,2,2,2,2,4290.77,4290.77,2,1,0,0,0,0.0,0.81,0.1,0,18,0,1,6,0.0,0,False
4325.31,4077.31,4077.31,1.06,0.0,0.0,0,0,0,1,1,1,1,4077.31,4077.31,1,1,0,0,0,0.0,1.76,0.1,0,18,0,1,6,0.0,0,False
4251.65,4299.99,4426.51,0.99,178.93,-0.27,0,0,0,2,2,2,2,8599.97,8599.97,2,1,0,0,0,0.0,1.67,0.3,0,18,0,1,6,0.0,0,False
712.54,863.17,1015.95,0.83,182.93,-0.82,0,0,0,3,3,3,3,2589.51,2589.51,3,1,0,0,0,0.0,0.28,0.3,0,18,0,1,6,0.0,0,False
2365.22,2084.18,2251.15,1.13,149.75,1.88,0,0,0,3,3,3,3,6252.53,6252.53,3,1,0,0,0,0.0,0.94,0.1,0,18,0,1,6,0.0,0,False
2086.0,1434.99,1880.49,1.45,266.9,2.44,0,0,0,5,5,5,5,7174.96,7174.96,5,1,0,0,0,0.0,0.82,0.1,0,18,0,1,6,0.0,0,False
1380.78,962.36,962.36,1.43,0.0,0.0,0,0,0,1,1,1,1,962.36,962.36,1,1,0,0,0,0.0,0.53,0.1,0,18,0,1,6,0.0,0,False
3788.67,4160.59,4300.78,0.91,198.27,-1.88,0,0,0,2,2,2,2,8321.17,8321.17,2,1,0,0,0,0.0,1.51,0.1,0,18,0,1,6,0.0,0,False
665.92,653.81,773.26,1.02,110.71,0.11,0,0,0,4,4,4,4,2615.24,2615.24,3,1,0,0,0,0.0,0.26,0.1,0,18,0,1,6,0.0,0,False
2817.49,2335.11,2459.41,1.21,175.79,2.74,0,0,0,2,2,2,2,4670.22,4670.22,2,1,0,0,0,0.0,1.24,0.1,0,18,0,1,6,0.0,0,False
2790.04,3203.95,3721.03,0.87,715.5,-0.58,0,0,0,4,4,4,4,12815.81,12815.81,4,1,0,0,0,0.0,1.11,0.1,0,18,0,1,6,0.0,0,False
1079.08,825.51,1015.95,1.31,167.28,1.52,0,0,0,4,4,4,4,3302.05,3302.05,4,1,0,0,0,0.0,0.46,0.1,0,18,0,1,6,0.0,0,False
